R,G,B,Lat,Lon
0,0,0,1.34933163,103.9396669
0,0,0,1.34933163,103.9536669
0,0,0,1.34933163,103.9676669
0,0,0,1.34933163,103.9816669
0,0,0,1.34933163,103.9956669
0,0,0,1.34933163,104.0096669
0,0,0,1.34933163,104.0236669
0,0,0,1.34933163,104.0656669
0,0,0,1.34933163,104.0796669
123.2,127.33333333333333,117.93333333333334,1.3526,103.8352
0,0,0,1.353373084,103.6386667
0,0,0,1.353373084,103.6526667
0,0,0,1.353373084,103.6666667
123.6,124.3,108.7,1.353373084,103.6806667
115.15,117.3,92.25,1.353373084,103.6946668
0,0,0,1.353373084,103.7086668
0,0,0,1.353373084,103.7226668
0,0,0,1.353373084,103.7366668
0,0,0,1.353373084,103.7506668
0,0,0,1.353373084,103.7646668
0,0,0,1.353373084,103.7786668
0,0,0,1.353373084,103.7926668
0,0,0,1.353373084,103.8066668
0,0,0,1.353373084,103.8206668
0,0,0,1.353373084,103.8346668
0,0,0,1.353373084,103.8486668
0,0,0,1.353373084,103.8626668
0,0,0,1.353373084,103.8766668
0,0,0,1.353373084,103.8906668
0,0,0,1.353373084,103.9046669
0,0,0,1.353373084,103.9186669
0,0,0,1.353373084,103.9326669
0,0,0,1.353373084,103.9466669
0,0,0,1.353373084,103.9606669
0,0,0,1.353373084,103.9746669
0,0,0,1.353373084,103.9886669
0,0,0,1.353373084,104.0026669
0,0,0,1.353373084,104.0166669
0,0,0,1.353373084,104.0306669
0,0,0,1.353373084,104.0446669
0,0,0,1.353373084,104.0586669
0,0,0,1.353373084,104.0726669
0,0,0,1.357414538,103.6456667
0,0,0,1.357414538,103.6596667
0,0,0,1.357414538,103.6736667
114.1,124.0,80.6,1.357414538,103.6876668
0,0,0,1.357414538,103.7016668
133.5,124.0,103.0,1.357414538,103.7156668
0,0,0,1.357414538,103.7296668
0,0,0,1.357414538,103.7436668
0,0,0,1.357414538,103.7576668
0,0,0,1.357414538,103.7716668
0,0,0,1.357414538,103.7856668
0,0,0,1.357414538,103.7996668
0,0,0,1.357414538,103.8136668
0,0,0,1.357414538,103.8276668
0,0,0,1.357414538,103.8416668
0,0,0,1.357414538,103.8556668
0,0,0,1.357414538,103.8696668
0,0,0,1.357414538,103.8836668
0,0,0,1.357414538,103.8976668
0,0,0,1.357414538,103.9116669
0,0,0,1.357414538,103.9256669
0,0,0,1.357414538,103.9396669
0,0,0,1.357414538,103.9536669
0,0,0,1.357414538,103.9676669
0,0,0,1.357414538,103.9816669
0,0,0,1.357414538,103.9956669
0,0,0,1.357414538,104.0096669
0,0,0,1.357414538,104.0236669
0,0,0,1.357414538,104.0376669
0,0,0,1.357414538,104.0516669
0,0,0,1.357414538,104.0656669
0,0,0,1.361455991,103.6386667
0,0,0,1.361455991,103.6526667
0,0,0,1.361455991,103.6666667
0,0,0,1.361455991,103.6806667
0,0,0,1.361455991,103.6946668
0,0,0,1.361455991,103.7086668
0,0,0,1.361455991,103.7226668
0,0,0,1.361455991,103.7366668
0,0,0,1.361455991,103.7506668
0,0,0,1.361455991,103.7646668
0,0,0,1.361455991,103.7786668
0,0,0,1.361455991,103.7926668
0,0,0,1.361455991,103.8066668
0,0,0,1.361455991,103.8206668
0,0,0,1.361455991,103.8346668
0,0,0,1.361455991,103.8486668
0,0,0,1.361455991,103.8626668
0,0,0,1.361455991,103.8766668
0,0,0,1.361455991,103.8906668
0,0,0,1.361455991,103.9046669
0,0,0,1.361455991,103.9186669
0,0,0,1.361455991,103.9326669
0,0,0,1.361455991,103.9466669
0,0,0,1.361455991,103.9606669
0,0,0,1.361455991,103.9746669
0,0,0,1.361455991,103.9886669
0,0,0,1.361455991,104.0026669
0,0,0,1.361455991,104.0166669
0,0,0,1.361455991,104.0306669
0,0,0,1.361455991,104.0586669
0,0,0,1.361455991,104.0726669
0,0,0,1.365497445,103.6456667
0,0,0,1.365497445,103.6596667
0,0,0,1.365497445,103.6736667
0,0,0,1.365497445,103.6876668
0,0,0,1.365497445,103.7016668
0,0,0,1.365497445,103.7156668
0,0,0,1.365497445,103.7296668
0,0,0,1.365497445,103.7436668
0,0,0,1.365497445,103.7576668
0,0,0,1.365497445,103.7716668
0,0,0,1.365497445,103.7856668
0,0,0,1.365497445,103.7996668
0,0,0,1.365497445,103.8136668
0,0,0,1.365497445,103.8276668
0,0,0,1.365497445,103.8416668
0,0,0,1.365497445,103.8556668
0,0,0,1.365497445,103.8696668
0,0,0,1.365497445,103.8836668
0,0,0,1.365497445,103.8976668
0,0,0,1.365497445,103.9116669
0,0,0,1.365497445,103.9256669
0,0,0,1.365497445,103.9396669
0,0,0,1.365497445,103.9536669
0,0,0,1.365497445,103.9676669
0,0,0,1.365497445,103.9816669
0,0,0,1.365497445,103.9956669
0,0,0,1.365497445,104.0096669
0,0,0,1.365497445,104.0236669
0,0,0,1.365497445,104.0516669
0,0,0,1.365497445,104.0656669
0,0,0,1.369538899,103.6526667
0,0,0,1.369538899,103.6666667
0,0,0,1.369538899,103.6806667
0,0,0,1.369538899,103.6946668
0,0,0,1.369538899,103.7086668
0,0,0,1.369538899,103.7226668
0,0,0,1.369538899,103.7366668
0,0,0,1.369538899,103.7506668
0,0,0,1.369538899,103.7646668
0,0,0,1.369538899,103.7786668
0,0,0,1.369538899,103.7926668
0,0,0,1.369538899,103.8066668
0,0,0,1.369538899,103.8206668
0,0,0,1.369538899,103.8346668
0,0,0,1.369538899,103.8486668
0,0,0,1.369538899,103.8626668
0,0,0,1.369538899,103.8766668
0,0,0,1.369538899,103.8906668
0,0,0,1.369538899,103.9046669
0,0,0,1.369538899,103.9186669
0,0,0,1.369538899,103.9326669
0,0,0,1.369538899,103.9466669
0,0,0,1.369538899,103.9606669
0,0,0,1.369538899,103.9746669
0,0,0,1.369538899,103.9886669
0,0,0,1.369538899,104.0026669
0,0,0,1.369538899,104.0166669
0,0,0,1.369538899,104.0446669
0,0,0,1.369538899,104.0586669
0,0,0,1.369538899,104.0726669
0,0,0,1.373580353,103.6456667
0,0,0,1.373580353,103.6596667
0,0,0,1.373580353,103.6736667
0,0,0,1.373580353,103.6876668
0,0,0,1.373580353,103.7016668
0,0,0,1.373580353,103.7156668
0,0,0,1.373580353,103.7296668
0,0,0,1.373580353,103.7436668
0,0,0,1.373580353,103.7576668
0,0,0,1.373580353,103.7716668
0,0,0,1.373580353,103.7856668
0,0,0,1.373580353,103.7996668
0,0,0,1.373580353,103.8136668
0,0,0,1.373580353,103.8276668
0,0,0,1.373580353,103.8416668
0,0,0,1.373580353,103.8556668
0,0,0,1.373580353,103.8696668
0,0,0,1.373580353,103.8836668
0,0,0,1.373580353,103.8976668
0,0,0,1.373580353,103.9116669
0,0,0,1.373580353,103.9256669
0,0,0,1.373580353,103.9396669
0,0,0,1.373580353,103.9536669
0,0,0,1.373580353,103.9676669
0,0,0,1.373580353,103.9816669
0,0,0,1.373580353,103.9956669
0,0,0,1.373580353,104.0096669
0,0,0,1.373580353,104.0376669
0,0,0,1.373580353,104.0516669
0,0,0,1.373580353,104.0656669
0,0,0,1.373580353,104.0796669
0,0,0,1.377621807,103.6526667
0,0,0,1.377621807,103.6666667
0,0,0,1.377621807,103.6806667
129.0,129.7,120.3,1.377621807,103.6946668
0,0,0,1.377621807,103.7086668
0,0,0,1.377621807,103.7226668
0,0,0,1.377621807,103.7366668
0,0,0,1.377621807,103.7506668
0,0,0,1.377621807,103.7646668
0,0,0,1.377621807,103.7786668
0,0,0,1.377621807,103.7926668
0,0,0,1.377621807,103.8066668
0,0,0,1.377621807,103.8206668
0,0,0,1.377621807,103.8346668
0,0,0,1.377621807,103.8486668
0,0,0,1.377621807,103.8626668
0,0,0,1.377621807,103.8766668
0,0,0,1.377621807,103.8906668
0,0,0,1.377621807,103.9046669
0,0,0,1.377621807,103.9186669
0,0,0,1.377621807,103.9326669
0,0,0,1.377621807,103.9466669
0,0,0,1.377621807,103.9606669
0,0,0,1.377621807,103.9746669
0,0,0,1.377621807,103.9886669
0,0,0,1.377621807,104.0026669
0,0,0,1.377621807,104.0306669
0,0,0,1.377621807,104.0446669
0,0,0,1.377621807,104.0586669
0,0,0,1.377621807,104.0726669
0,0,0,1.38166326,103.6596667
0,0,0,1.38166326,103.6736667
0,0,0,1.38166326,103.6876668
0,0,0,1.38166326,103.7016668
0,0,0,1.38166326,103.7156668
0,0,0,1.38166326,103.7296668
0,0,0,1.38166326,103.7436668
0,0,0,1.38166326,103.7576668
0,0,0,1.38166326,103.7716668
0,0,0,1.38166326,103.7856668
0,0,0,1.38166326,103.7996668
0,0,0,1.38166326,103.8136668
0,0,0,1.38166326,103.8276668
0,0,0,1.38166326,103.8416668
0,0,0,1.38166326,103.8556668
0,0,0,1.38166326,103.8696668
0,0,0,1.38166326,103.8836668
0,0,0,1.38166326,103.8976668
0,0,0,1.38166326,103.9116669
0,0,0,1.38166326,103.9256669
0,0,0,1.38166326,103.9396669
0,0,0,1.38166326,103.9536669
0,0,0,1.38166326,103.9676669
0,0,0,1.38166326,103.9816669
0,0,0,1.38166326,103.9956669
0,0,0,1.38166326,104.0236669
0,0,0,1.38166326,104.0376669
0,0,0,1.38166326,104.0516669
0,0,0,1.38166326,104.0656669
0,0,0,1.38166326,104.0796669
0,0,0,1.385704714,103.6666667
0,0,0,1.385704714,103.6806667
155.5,156.5,145.0,1.385704714,103.6946668
0,0,0,1.385704714,103.7086668
0,0,0,1.385704714,103.7226668
0,0,0,1.385704714,103.7366668
0,0,0,1.385704714,103.7506668
0,0,0,1.385704714,103.7646668
0,0,0,1.385704714,103.7786668
0,0,0,1.385704714,103.7926668
0,0,0,1.385704714,103.8066668
0,0,0,1.385704714,103.8206668
0,0,0,1.385704714,103.8346668
0,0,0,1.385704714,103.8486668
0,0,0,1.385704714,103.8626668
0,0,0,1.385704714,103.8766668
0,0,0,1.385704714,103.8906668
0,0,0,1.385704714,103.9046669
0,0,0,1.385704714,103.9186669
0,0,0,1.385704714,103.9326669
0,0,0,1.385704714,103.9466669
0,0,0,1.385704714,103.9606669
0,0,0,1.385704714,103.9746669
0,0,0,1.385704714,103.9886669
0,0,0,1.385704714,104.0026669
0,0,0,1.385704714,104.0306669
0,0,0,1.385704714,104.0446669
0,0,0,1.385704714,104.0586669
0,0,0,1.385704714,104.0726669
0,0,0,1.385704714,104.0866669
0,0,0,1.389746168,103.6596667
0,0,0,1.389746168,103.6736667
0,0,0,1.389746168,103.6876668
0,0,0,1.389746168,103.7016668
0,0,0,1.389746168,103.7156668
0,0,0,1.389746168,103.7296668
0,0,0,1.389746168,103.7436668
0,0,0,1.389746168,103.7576668
0,0,0,1.389746168,103.7716668
0,0,0,1.389746168,103.7856668
0,0,0,1.389746168,103.7996668
0,0,0,1.389746168,103.8136668
0,0,0,1.389746168,103.8276668
0,0,0,1.389746168,103.8416668
0,0,0,1.389746168,103.8556668
0,0,0,1.389746168,103.8696668
0,0,0,1.389746168,103.8836668
0,0,0,1.389746168,103.8976668
0,0,0,1.389746168,103.9116669
0,0,0,1.389746168,103.9256669
0,0,0,1.389746168,103.9396669
0,0,0,1.389746168,103.9816669
0,0,0,1.389746168,103.9956669
0,0,0,1.389746168,104.0236669
0,0,0,1.389746168,104.0376669
0,0,0,1.389746168,104.0516669
0,0,0,1.389746168,104.0656669
0,0,0,1.389746168,104.0796669
0,0,0,1.393787622,103.6666667
0,0,0,1.393787622,103.6806667
0,0,0,1.393787622,103.6946668
0,0,0,1.393787622,103.7086668
0,0,0,1.393787622,103.7226668
0,0,0,1.393787622,103.7366668
0,0,0,1.393787622,103.7506668
0,0,0,1.393787622,103.7646668
0,0,0,1.393787622,103.7786668
0,0,0,1.393787622,103.7926668
0,0,0,1.393787622,103.8066668
0,0,0,1.393787622,103.8206668
0,0,0,1.393787622,103.8346668
0,0,0,1.393787622,103.8486668
0,0,0,1.393787622,103.8626668
0,0,0,1.393787622,103.8766668
0,0,0,1.393787622,103.8906668
0,0,0,1.393787622,103.9046669
0,0,0,1.393787622,103.9186669
0,0,0,1.393787622,103.9326669
0,0,0,1.393787622,103.9466669
0,0,0,1.393787622,103.9746669
0,0,0,1.393787622,103.9886669
0,0,0,1.393787622,104.0166669
0,0,0,1.393787622,104.0306669
0,0,0,1.393787622,104.0446669
0,0,0,1.393787622,104.0586669
0,0,0,1.393787622,104.0726669
0,0,0,1.393787622,104.0866669
131.0,144.0,149.0,1.397829075,103.6596667
0,0,0,1.397829075,103.6736667
0,0,0,1.397829075,103.6876668
0,0,0,1.397829075,103.7016668
0,0,0,1.397829075,103.7156668
0,0,0,1.397829075,103.7296668
0,0,0,1.397829075,103.7436668
0,0,0,1.397829075,103.7576668
0,0,0,1.397829075,103.7716668
0,0,0,1.397829075,103.7856668
0,0,0,1.397829075,103.7996668
0,0,0,1.397829075,103.8136668
0,0,0,1.397829075,103.8276668
0,0,0,1.397829075,103.8416668
0,0,0,1.397829075,103.8556668
0,0,0,1.397829075,103.8696668
0,0,0,1.397829075,103.8836668
0,0,0,1.397829075,103.8976668
0,0,0,1.397829075,103.9116669
0,0,0,1.397829075,103.9256669
0,0,0,1.397829075,103.9396669
0,0,0,1.397829075,103.9536669
0,0,0,1.397829075,103.9676669
0,0,0,1.397829075,104.0236669
0,0,0,1.397829075,104.0376669
0,0,0,1.397829075,104.0516669
0,0,0,1.397829075,104.0656669
0,0,0,1.397829075,104.0796669
0,0,0,1.401870529,103.6666667
0,0,0,1.401870529,103.6806667
0,0,0,1.401870529,103.6946668
0,0,0,1.401870529,103.7086668
0,0,0,1.401870529,103.7226668
0,0,0,1.401870529,103.7366668
0,0,0,1.401870529,103.7506668
0,0,0,1.401870529,103.7646668
0,0,0,1.401870529,103.7786668
0,0,0,1.401870529,103.7926668
0,0,0,1.401870529,103.8066668
0,0,0,1.401870529,103.8206668
0,0,0,1.401870529,103.8346668
0,0,0,1.401870529,103.8486668
0,0,0,1.401870529,103.8626668
0,0,0,1.401870529,103.8766668
0,0,0,1.401870529,103.8906668
0,0,0,1.401870529,103.9046669
0,0,0,1.401870529,103.9186669
0,0,0,1.401870529,103.9326669
0,0,0,1.401870529,103.9466669
0,0,0,1.401870529,103.9606669
0,0,0,1.401870529,103.9746669
0,0,0,1.401870529,103.9886669
0,0,0,1.401870529,104.0026669
0,0,0,1.401870529,104.0166669
0,0,0,1.401870529,104.0306669
0,0,0,1.401870529,104.0446669
0,0,0,1.401870529,104.0586669
0,0,0,1.401870529,104.0726669
0,0,0,1.401870529,104.0866669
0,0,0,1.405911983,103.6596667
0,0,0,1.405911983,103.6736667
0,0,0,1.405911983,103.6876668
0,0,0,1.405911983,103.7016668
0,0,0,1.405911983,103.7156668
0,0,0,1.405911983,103.7296668
0,0,0,1.405911983,103.7436668
0,0,0,1.405911983,103.7576668
0,0,0,1.405911983,103.7716668
0,0,0,1.405911983,103.7856668
0,0,0,1.405911983,103.7996668
0,0,0,1.405911983,103.8136668
0,0,0,1.405911983,103.8276668
0,0,0,1.405911983,103.8416668
0,0,0,1.405911983,103.8556668
0,0,0,1.405911983,103.8696668
0,0,0,1.405911983,103.8836668
0,0,0,1.405911983,103.8976668
0,0,0,1.405911983,103.9116669
0,0,0,1.405911983,103.9256669
0,0,0,1.405911983,103.9536669
0,0,0,1.405911983,103.9676669
0,0,0,1.405911983,103.9816669
0,0,0,1.405911983,103.9956669
0,0,0,1.405911983,104.0236669
0,0,0,1.405911983,104.0376669
0,0,0,1.405911983,104.0516669
0,0,0,1.405911983,104.0656669
0,0,0,1.405911983,104.0796669
0,0,0,1.409953437,103.6666667
0,0,0,1.409953437,103.6806667
0,0,0,1.409953437,103.6946668
0,0,0,1.409953437,103.7086668
0,0,0,1.409953437,103.7226668
0,0,0,1.409953437,103.7366668
0,0,0,1.409953437,103.7506668
0,0,0,1.409953437,103.7646668
0,0,0,1.409953437,103.7786668
0,0,0,1.409953437,103.7926668
0,0,0,1.409953437,103.8066668
0,0,0,1.409953437,103.8206668
0,0,0,1.409953437,103.8346668
0,0,0,1.409953437,103.8486668
0,0,0,1.409953437,103.8626668
0,0,0,1.409953437,103.8766668
0,0,0,1.409953437,103.8906668
0,0,0,1.409953437,103.9046669
0,0,0,1.409953437,103.9186669
0,0,0,1.409953437,103.9466669
0,0,0,1.409953437,103.9606669
0,0,0,1.409953437,103.9746669
0,0,0,1.409953437,103.9886669
0,0,0,1.409953437,104.0026669
0,0,0,1.409953437,104.0166669
0,0,0,1.409953437,104.0306669
0,0,0,1.409953437,104.0446669
0,0,0,1.409953437,104.0586669
0,0,0,1.409953437,104.0726669
0,0,0,1.409953437,104.0866669
0,0,0,1.41399489,103.6736667
0,0,0,1.41399489,103.6876668
0,0,0,1.41399489,103.7016668
127.9,134.0,115.4,1.41399489,103.7156668
0,0,0,1.41399489,103.7296668
0,0,0,1.41399489,103.7436668
0,0,0,1.41399489,103.7576668
0,0,0,1.41399489,103.7716668
0,0,0,1.41399489,103.7856668
0,0,0,1.41399489,103.7996668
0,0,0,1.41399489,103.8136668
0,0,0,1.41399489,103.8276668
0,0,0,1.41399489,103.8416668
0,0,0,1.41399489,103.8556668
0,0,0,1.41399489,103.8696668
0,0,0,1.41399489,103.8836668
0,0,0,1.41399489,103.8976668
0,0,0,1.41399489,103.9116669
0,0,0,1.41399489,103.9256669
0,0,0,1.41399489,103.9396669
0,0,0,1.41399489,103.9536669
0,0,0,1.41399489,103.9676669
0,0,0,1.41399489,103.9816669
0,0,0,1.41399489,103.9956669
0,0,0,1.41399489,104.0096669
0,0,0,1.41399489,104.0236669
0,0,0,1.41399489,104.0376669
0,0,0,1.41399489,104.0516669
0,0,0,1.41399489,104.0656669
0,0,0,1.41399489,104.0796669
0,0,0,1.418036344,103.6806667
0,0,0,1.418036344,103.6946668
0,0,0,1.418036344,103.7086668
119.0,112.0,108.0,1.418036344,103.7226668
0,0,0,1.418036344,103.7366668
0,0,0,1.418036344,103.7506668
0,0,0,1.418036344,103.7646668
0,0,0,1.418036344,103.7786668
0,0,0,1.418036344,103.7926668
0,0,0,1.418036344,103.8066668
0,0,0,1.418036344,103.8206668
0,0,0,1.418036344,103.8346668
0,0,0,1.418036344,103.8486668
0,0,0,1.418036344,103.8626668
0,0,0,1.418036344,103.8766668
0,0,0,1.418036344,103.8906668
0,0,0,1.418036344,103.9046669
0,0,0,1.418036344,103.9186669
0,0,0,1.418036344,103.9326669
0,0,0,1.418036344,103.9466669
0,0,0,1.418036344,103.9606669
0,0,0,1.418036344,103.9746669
0,0,0,1.418036344,103.9886669
0,0,0,1.418036344,104.0166669
0,0,0,1.418036344,104.0306669
0,0,0,1.418036344,104.0446669
0,0,0,1.418036344,104.0586669
0,0,0,1.418036344,104.0726669
0,0,0,1.422077798,103.6736667
0,0,0,1.422077798,103.6876668
0,0,0,1.422077798,103.7016668
0,0,0,1.422077798,103.7156668
0,0,0,1.422077798,103.7296668
0,0,0,1.422077798,103.7436668
0,0,0,1.422077798,103.7576668
0,0,0,1.422077798,103.7716668
0,0,0,1.422077798,103.7856668
0,0,0,1.422077798,103.7996668
0,0,0,1.422077798,103.8136668
0,0,0,1.422077798,103.8276668
0,0,0,1.422077798,103.8416668
0,0,0,1.422077798,103.8556668
0,0,0,1.422077798,103.8696668
0,0,0,1.422077798,103.8836668
0,0,0,1.422077798,103.8976668
0,0,0,1.422077798,103.9116669
0,0,0,1.422077798,103.9256669
0,0,0,1.422077798,103.9396669
0,0,0,1.422077798,103.9536669
0,0,0,1.422077798,103.9676669
0,0,0,1.422077798,103.9816669
0,0,0,1.422077798,103.9956669
0,0,0,1.422077798,104.0096669
0,0,0,1.422077798,104.0236669
0,0,0,1.422077798,104.0376669
0,0,0,1.422077798,104.0516669
0,0,0,1.422077798,104.0656669
0,0,0,1.422077798,104.0796669
0,0,0,1.426119252,103.6806667
0,0,0,1.426119252,103.6946668
0,0,0,1.426119252,103.7086668
126.1,126.7,119.8,1.426119252,103.7226668
0,0,0,1.426119252,103.7366668
0,0,0,1.426119252,103.7506668
0,0,0,1.426119252,103.7646668
0,0,0,1.426119252,103.7786668
0,0,0,1.426119252,103.7926668
0,0,0,1.426119252,103.8066668
0,0,0,1.426119252,103.8206668
0,0,0,1.426119252,103.8346668
0,0,0,1.426119252,103.8486668
0,0,0,1.426119252,103.8626668
0,0,0,1.426119252,103.8766668
0,0,0,1.426119252,103.8906668
0,0,0,1.426119252,103.9326669
0,0,0,1.426119252,103.9466669
0,0,0,1.426119252,104.0166669
0,0,0,1.426119252,104.0306669
0,0,0,1.426119252,104.0446669
0,0,0,1.426119252,104.0586669
0,0,0,1.426119252,104.0726669
0,0,0,1.430160706,103.6736667
0,0,0,1.430160706,103.6876668
0,0,0,1.430160706,103.7016668
126.1,126.7,119.8,1.430160706,103.7156668
0,0,0,1.430160706,103.7296668
0,0,0,1.430160706,103.7436668
0,0,0,1.430160706,103.7576668
0,0,0,1.430160706,103.7716668
0,0,0,1.430160706,103.7856668
0,0,0,1.430160706,103.7996668
0,0,0,1.430160706,103.8136668
0,0,0,1.430160706,103.8276668
0,0,0,1.430160706,103.8416668
0,0,0,1.430160706,103.8556668
0,0,0,1.430160706,103.8696668
0,0,0,1.430160706,103.8836668
0,0,0,1.430160706,103.9396669
0,0,0,1.430160706,104.0096669
0,0,0,1.430160706,104.0236669
0,0,0,1.430160706,104.0376669
0,0,0,1.430160706,104.0516669
0,0,0,1.430160706,104.0656669
0,0,0,1.434202159,103.6806667
0,0,0,1.434202159,103.6946668
0,0,0,1.434202159,103.7086668
126.1,126.7,119.8,1.434202159,103.7226668
0,0,0,1.434202159,103.7366668
0,0,0,1.434202159,103.7506668
0,0,0,1.434202159,103.7646668
0,0,0,1.434202159,103.7786668
0,0,0,1.434202159,103.7926668
0,0,0,1.434202159,103.8066668
0,0,0,1.434202159,103.8206668
0,0,0,1.434202159,103.8346668
0,0,0,1.434202159,103.8486668
0,0,0,1.434202159,103.8626668
0,0,0,1.434202159,103.8766668
0,0,0,1.434202159,104.0166669
0,0,0,1.434202159,104.0306669
0,0,0,1.434202159,104.0446669
0,0,0,1.434202159,104.0586669
0,0,0,1.438243613,103.6876668
107.125,110.0,98.6875,1.438243613,103.7016668
0,0,0,1.438243613,103.7156668
0,0,0,1.438243613,103.7296668
0,0,0,1.438243613,103.7436668
0,0,0,1.438243613,103.7576668
0,0,0,1.438243613,103.7716668
0,0,0,1.438243613,103.7856668
0,0,0,1.438243613,103.7996668
0,0,0,1.438243613,103.8136668
0,0,0,1.438243613,103.8276668
0,0,0,1.438243613,103.8416668
0,0,0,1.438243613,103.8556668
0,0,0,1.438243613,103.8696668
0,0,0,1.438243613,104.0236669
0,0,0,1.438243613,104.0376669
0,0,0,1.438243613,104.0516669
0,0,0,1.438243613,104.0656669
0,0,0,1.442285067,103.7086668
0,0,0,1.442285067,103.7226668
0,0,0,1.442285067,103.7366668
0,0,0,1.442285067,103.7506668
0,0,0,1.442285067,103.7646668
0,0,0,1.442285067,103.7786668
0,0,0,1.442285067,103.7926668
0,0,0,1.442285067,103.8066668
0,0,0,1.442285067,103.8206668
0,0,0,1.442285067,103.8346668
0,0,0,1.442285067,103.8486668
0,0,0,1.442285067,103.8626668
0,0,0,1.442285067,104.0306669
0,0,0,1.442285067,104.0446669
0,0,0,1.446326521,103.7016668
0,0,0,1.446326521,103.7156668
0,0,0,1.446326521,103.7296668
0,0,0,1.446326521,103.7436668
0,0,0,1.446326521,103.7576668
0,0,0,1.446326521,103.7716668
0,0,0,1.446326521,103.7856668
0,0,0,1.446326521,103.7996668
0,0,0,1.446326521,103.8136668
0,0,0,1.446326521,103.8276668
0,0,0,1.446326521,103.8416668
0,0,0,1.446326521,103.8556668
0,0,0,1.446326521,103.8696668
0,0,0,1.450367974,103.7086668
0,0,0,1.450367974,103.7226668
0,0,0,1.450367974,103.7786668
0,0,0,1.450367974,103.7926668
0,0,0,1.450367974,103.8066668
0,0,0,1.450367974,103.8206668
0,0,0,1.450367974,103.8346668
0,0,0,1.450367974,103.8486668
0,0,0,1.450367974,103.8626668
0,0,0,1.454409428,103.7156668
0,0,0,1.454409428,103.7296668
0,0,0,1.454409428,103.7716668
0,0,0,1.454409428,103.7856668
0,0,0,1.454409428,103.7996668
0,0,0,1.454409428,103.8136668
0,0,0,1.454409428,103.8276668
0,0,0,1.454409428,103.8416668
0,0,0,1.454409428,103.8556668
0,0,0,1.458450882,103.7926668
0,0,0,1.458450882,103.8066668
0,0,0,1.458450882,103.8206668
0,0,0,1.458450882,103.8346668
0,0,0,1.458450882,103.8486668
0,0,0,1.462492336,103.7856668
0,0,0,1.462492336,103.7996668
0,0,0,1.462492336,103.8136668
0,0,0,1.462492336,103.8276668
0,0,0,1.462492336,103.8416668
0,0,0,1.466533789,103.7926668
0,0,0,1.466533789,103.8066668
0,0,0,1.466533789,103.8206668
0,0,0,1.466533789,103.8346668
0,0,0,1.470575243,103.7996668
0,0,0,1.470575243,103.8136668
0,0,0,1.470575243,103.8276668
0,0,0,1.474616697,103.8066668
